x0000,y0000
90592210.,18914.
90592211.,21733.
90592212.,20363.
90592213.,16149.
90592214.,14062.
90592215.,14942.
90592216.,16751.
90592217.,20985.
90592218.,18947.
90592219.,17685.
90592220.,14922.
90592221.,15658.
90592222.,17230.
90592223.,20419.
90592224.,20540.
90592225.,19684.
90592226.,14774.
90592227.,14829.
90592228.,18321.
90592229.,17980.
90592230.,21140.
90592231.,17636.
90592232.,15334.
90592233.,15645.
90592234.,16452.
90592235.,19475.
90592236.,20916.
90592237.,19046.
90592238.,17021.
90592239.,15842.
90592240.,16364.
90592241.,19105.
90592242.,19301.
90592243.,19646.
90592244.,16193.
90592245.,15365.
90592246.,17233.
90592247.,17663.
90592248.,20536.
90592249.,20798.
90592250.,16359.
90592251.,13479.
90592252.,15993.
90592253.,17465.
90592254.,19619.
90592255.,20122.
90592256.,16625.
90592257.,16184.
90592258.,14524.
90592259.,16989.
90592260.,18788.
90592261.,19790.
90592262.,16678.
90592263.,15011.
90592264.,14849.
90592265.,17892.
90592266.,19749.
90592267.,21249.
90592268.,20112.
90592269.,16001.
90592270.,14375.
90592271.,18703.
90592272.,20251.
90592273.,21566.
90592274.,20087.
90592275.,14273.
90592276.,13573.
90592277.,16647.
90592278.,16488.
90592279.,20294.
90592280.,21023.
90592281.,15775.
90592282.,15571.
90592283.,16860.
90592284.,16729.
90592285.,20317.
90592286.,20076.
90592287.,14751.
90592288.,14565.
90592289.,15621.
90592290.,16840.
90592291.,20786.
90592292.,19890.
90592293.,14541.
90592294.,15644.
90592295.,14628.
90592296.,14686.
90592297.,19261.
90592298.,20433.
90592299.,20843.
90592300.,14114.
90592301.,14065.
90592302.,16577.
90592303.,19180.
90592304.,20801.
90592305.,17992.
90592306.,15693.
90592307.,15301.
90592308.,17945.
90592309.,19770.
90592310.,20366.
90592210.,16582.
90592211.,22385.
90592212.,19130.
90592213.,16174.
90592214.,15293.
90592215.,15315.
90592216.,17532.
90592217.,20588.
90592218.,20473.
90592219.,17464.
90592220.,14787.
90592221.,14712.
90592222.,17111.
90592223.,22088.
90592224.,21658.
90592225.,16968.
90592226.,14577.
90592227.,15436.
90592228.,16717.
90592229.,21369.
90592230.,20022.
90592231.,18441.
90592232.,16821.
90592233.,14915.
90592234.,14865.
90592235.,19989.
90592236.,21176.
