Time(s),CH1(V)
3.5006E+00,9.990557E-02
3.5006E+00,9.990557E-02
3.5006E+00,9.990557E-02
3.5006E+00,9.990557E-02
3.5006E+00,9.990557E-02
3.5006E+00,9.990557E-02
3.5006E+00,9.990557E-02
3.5006E+00,9.990557E-02
3.5006E+00,9.990557E-02
3.5006E+00,9.990557E-02
3.5006E+00,9.990557E-02
3.5006E+00,9.990557E-02
3.5006E+00,9.990557E-02
3.5006E+00,9.990557E-02
3.5006E+00,9.990557E-02
3.5006E+00,9.990557E-02
3.5006E+00,9.990557E-02
3.5006E+00,9.990557E-02
3.5006E+00,9.990557E-02
3.5006E+00,9.990557E-02
3.5006E+00,9.990557E-02
3.5006E+00,9.990557E-02
3.5006E+00,9.990557E-02
3.5006E+00,9.990557E-02
3.5007E+00,9.990557E-02
3.5007E+00,9.990557E-02
3.5007E+00,9.990557E-02
3.5007E+00,9.990557E-02
3.5007E+00,9.990557E-02
3.5007E+00,9.990557E-02
3.5007E+00,9.990557E-02
3.5007E+00,9.990557E-02
3.5007E+00,9.990557E-02
3.5007E+00,9.990557E-02
3.5007E+00,9.990557E-02
3.5007E+00,9.990557E-02
3.5007E+00,9.990557E-02
3.5007E+00,9.990557E-02
3.5007E+00,9.990557E-02
3.5007E+00,9.990557E-02
3.5007E+00,9.990557E-02
3.5007E+00,9.990557E-02
3.5007E+00,9.990557E-02
3.5007E+00,9.990557E-02
3.5007E+00,9.990557E-02
3.5007E+00,9.990557E-02
3.5007E+00,9.990557E-02
3.5007E+00,9.990557E-02
3.5007E+00,9.990557E-02
3.5008E+00,9.990557E-02
3.5008E+00,9.990557E-02
3.5008E+00,9.990557E-02
3.5008E+00,9.990557E-02
3.5008E+00,9.990557E-02
3.5008E+00,9.990557E-02
3.5008E+00,9.990557E-02
3.5008E+00,9.990557E-02
3.5008E+00,9.990557E-02
3.5008E+00,9.990557E-02
3.5008E+00,9.990557E-02
3.5008E+00,9.990557E-02
3.5008E+00,9.990557E-02
3.5008E+00,9.990557E-02
3.5008E+00,9.990557E-02
3.5008E+00,9.990557E-02
3.5008E+00,9.990557E-02
3.5008E+00,9.990557E-02
3.5008E+00,9.990557E-02
3.5008E+00,9.990557E-02
3.5008E+00,9.990557E-02
3.5008E+00,9.990557E-02
3.5008E+00,9.990557E-02
3.5008E+00,9.990557E-02
3.5008E+00,9.990557E-02
3.5009E+00,9.990557E-02
3.5009E+00,9.990557E-02
3.5009E+00,9.990557E-02
3.5009E+00,9.990557E-02
3.5009E+00,9.990557E-02
3.5009E+00,9.990557E-02
3.5009E+00,9.990557E-02
3.5009E+00,9.990557E-02
3.5009E+00,1.042493E-01
3.5009E+00,1.042493E-01
3.5009E+00,9.990557E-02
3.5009E+00,9.990557E-02
3.5009E+00,9.990557E-02
3.5009E+00,9.990557E-02
3.5009E+00,9.990557E-02
3.5009E+00,9.990557E-02
3.5009E+00,9.990557E-02
3.5009E+00,9.990557E-02
3.5009E+00,9.990557E-02
3.5009E+00,9.990557E-02
3.5009E+00,9.990557E-02
3.5009E+00,9.990557E-02
3.5009E+00,9.990557E-02
3.5009E+00,9.990557E-02
3.5009E+00,9.990557E-02
3.5010E+00,9.990557E-02
3.5010E+00,9.990557E-02
3.5010E+00,9.990557E-02
3.5010E+00,9.990557E-02
3.5010E+00,9.990557E-02
3.5010E+00,9.990557E-02
3.5010E+00,9.990557E-02
3.5010E+00,9.990557E-02
3.5010E+00,9.990557E-02
3.5010E+00,9.990557E-02
3.5010E+00,9.990557E-02
3.5010E+00,9.990557E-02
3.5010E+00,9.990557E-02
3.5010E+00,9.990557E-02
3.5010E+00,9.990557E-02
3.5010E+00,9.990557E-02
3.5010E+00,9.990557E-02
3.5010E+00,9.990557E-02
3.5010E+00,9.990557E-02
3.5010E+00,9.990557E-02
3.5010E+00,9.990557E-02
3.5010E+00,9.990557E-02
3.5010E+00,9.990557E-02
3.5010E+00,9.990557E-02
3.5010E+00,9.990557E-02
3.5011E+00,9.990557E-02
3.5011E+00,9.990557E-02
3.5011E+00,9.990557E-02
3.5011E+00,9.990557E-02
3.5011E+00,9.990557E-02
3.5011E+00,9.990557E-02
3.5011E+00,9.990557E-02
3.5011E+00,9.990557E-02
3.5011E+00,9.990557E-02
3.5011E+00,9.990557E-02
3.5011E+00,9.990557E-02
3.5011E+00,9.990557E-02
3.5011E+00,9.990557E-02
3.5011E+00,9.990557E-02
3.5011E+00,9.990557E-02
3.5011E+00,9.990557E-02
3.5011E+00,9.990557E-02
3.5011E+00,9.990557E-02
3.5011E+00,9.990557E-02
3.5011E+00,9.990557E-02
3.5011E+00,9.990557E-02
3.5011E+00,9.990557E-02
3.5011E+00,9.990557E-02
3.5011E+00,9.990557E-02
3.5011E+00,9.990557E-02
3.5012E+00,9.990557E-02
3.5012E+00,9.990557E-02
3.5012E+00,9.990557E-02
3.5012E+00,9.990557E-02
3.5012E+00,9.990557E-02
3.5012E+00,9.990557E-02
3.5012E+00,9.990557E-02
3.5012E+00,9.990557E-02
3.5012E+00,9.990557E-02
3.5012E+00,9.990557E-02
3.5012E+00,9.990557E-02
3.5012E+00,9.990557E-02
3.5012E+00,9.990557E-02
3.5012E+00,9.990557E-02
3.5012E+00,9.990557E-02
3.5012E+00,9.990557E-02
3.5012E+00,9.990557E-02
3.5012E+00,9.990557E-02
3.5012E+00,9.990557E-02
3.5012E+00,9.990557E-02
3.5012E+00,9.990557E-02
3.5012E+00,9.990557E-02
3.5012E+00,9.990557E-02
3.5012E+00,9.990557E-02
3.5012E+00,9.990557E-02
3.5013E+00,9.990557E-02
3.5013E+00,9.990557E-02
3.5013E+00,9.990557E-02
3.5013E+00,9.990557E-02
3.5013E+00,9.990557E-02
3.5013E+00,9.990557E-02
3.5013E+00,9.990557E-02
3.5013E+00,9.990557E-02
3.5013E+00,9.990557E-02
3.5013E+00,9.990557E-02
3.5013E+00,9.990557E-02
3.5013E+00,9.990557E-02
3.5013E+00,9.990557E-02
3.5013E+00,9.990557E-02
3.5013E+00,9.990557E-02
3.5013E+00,9.990557E-02
3.5013E+00,9.990557E-02
3.5013E+00,9.990557E-02
3.5013E+00,9.990557E-02
3.5013E+00,9.990557E-02
3.5013E+00,9.990557E-02
3.5013E+00,9.990557E-02
3.5013E+00,9.990557E-02
3.5013E+00,9.990557E-02
3.5013E+00,9.990557E-02
3.5014E+00,9.990557E-02
3.5014E+00,9.990557E-02
3.5014E+00,9.990557E-02
3.5014E+00,9.990557E-02
3.5014E+00,9.990557E-02
3.5014E+00,9.990557E-02
3.5014E+00,9.990557E-02
3.5014E+00,9.990557E-02
3.5014E+00,9.990557E-02
3.5014E+00,9.990557E-02
3.5014E+00,9.990557E-02
3.5014E+00,9.990557E-02
3.5014E+00,9.990557E-02
3.5014E+00,9.990557E-02
3.5014E+00,9.990557E-02
3.5014E+00,9.990557E-02
3.5014E+00,9.990557E-02
3.5014E+00,9.990557E-02
3.5014E+00,9.990557E-02
3.5014E+00,9.990557E-02
3.5014E+00,9.990557E-02
3.5014E+00,9.990557E-02
3.5014E+00,9.990557E-02
3.5014E+00,9.990557E-02
3.5014E+00,9.990557E-02
3.5015E+00,9.990557E-02
3.5015E+00,9.990557E-02
3.5015E+00,9.990557E-02
3.5015E+00,9.990557E-02
3.5015E+00,9.990557E-02
3.5015E+00,9.990557E-02
3.5015E+00,9.990557E-02
3.5015E+00,9.990557E-02
3.5015E+00,9.990557E-02
3.5015E+00,9.990557E-02
3.5015E+00,9.990557E-02
3.5015E+00,9.990557E-02
3.5015E+00,9.990557E-02
3.5015E+00,9.990557E-02
3.5015E+00,9.990557E-02
3.5015E+00,9.990557E-02
3.5015E+00,9.990557E-02
3.5015E+00,9.990557E-02
3.5015E+00,9.990557E-02
3.5015E+00,9.990557E-02
3.5015E+00,9.990557E-02
3.5015E+00,9.990557E-02
3.5015E+00,9.990557E-02
3.5015E+00,9.990557E-02
3.5015E+00,9.990557E-02
3.5016E+00,9.990557E-02
3.5016E+00,9.990557E-02
3.5016E+00,9.990557E-02
3.5016E+00,9.990557E-02
3.5016E+00,9.990557E-02
3.5016E+00,9.990557E-02
3.5016E+00,9.990557E-02
3.5016E+00,9.990557E-02
3.5016E+00,9.990557E-02
3.5016E+00,9.990557E-02
3.5016E+00,9.990557E-02
3.5016E+00,9.990557E-02
3.5016E+00,9.990557E-02
3.5016E+00,9.990557E-02
3.5016E+00,9.990557E-02
3.5016E+00,9.990557E-02
3.5016E+00,9.990557E-02
3.5016E+00,9.990557E-02
3.5016E+00,9.990557E-02
3.5016E+00,9.990557E-02
3.5016E+00,9.990557E-02
3.5016E+00,9.990557E-02
3.5016E+00,9.990557E-02
3.5016E+00,9.990557E-02
3.5016E+00,9.990557E-02
3.5017E+00,9.990557E-02
3.5017E+00,9.990557E-02
3.5017E+00,9.990557E-02
3.5017E+00,9.990557E-02
3.5017E+00,9.990557E-02
3.5017E+00,9.990557E-02
3.5017E+00,9.990557E-02
3.5017E+00,9.990557E-02
3.5017E+00,9.990557E-02
3.5017E+00,9.990557E-02
3.5017E+00,9.990557E-02
3.5017E+00,9.990557E-02
3.5017E+00,9.990557E-02
3.5017E+00,9.990557E-02
3.5017E+00,9.990557E-02
3.5017E+00,9.990557E-02
3.5017E+00,9.990557E-02
3.5017E+00,9.990557E-02
3.5017E+00,9.990557E-02
3.5017E+00,9.990557E-02
3.5017E+00,9.990557E-02
3.5017E+00,9.990557E-02
3.5017E+00,9.990557E-02
3.5017E+00,9.990557E-02
3.5017E+00,9.990557E-02
3.5018E+00,9.990557E-02
3.5018E+00,9.990557E-02
3.5018E+00,9.990557E-02
3.5018E+00,9.990557E-02
3.5018E+00,9.990557E-02
3.5018E+00,9.990557E-02
3.5018E+00,9.990557E-02
3.5018E+00,9.990557E-02
3.5018E+00,9.990557E-02
3.5018E+00,9.990557E-02
3.5018E+00,9.990557E-02
3.5018E+00,9.990557E-02
3.5018E+00,9.990557E-02
3.5018E+00,9.990557E-02
3.5018E+00,9.990557E-02
3.5018E+00,9.990557E-02
3.5018E+00,9.990557E-02
3.5018E+00,9.990557E-02
3.5018E+00,9.990557E-02
3.5018E+00,9.990557E-02
3.5018E+00,9.990557E-02
3.5018E+00,9.990557E-02
3.5018E+00,9.990557E-02
3.5018E+00,9.990557E-02
3.5018E+00,9.990557E-02
3.5019E+00,9.990557E-02
3.5019E+00,9.990557E-02
3.5019E+00,9.990557E-02
3.5019E+00,9.990557E-02
3.5019E+00,9.990557E-02
3.5019E+00,9.990557E-02
3.5019E+00,9.990557E-02
3.5019E+00,9.990557E-02
3.5019E+00,9.990557E-02
3.5019E+00,9.990557E-02
3.5019E+00,9.990557E-02
3.5019E+00,9.990557E-02
3.5019E+00,9.990557E-02
3.5019E+00,9.990557E-02
3.5019E+00,9.990557E-02
3.5019E+00,9.990557E-02
3.5019E+00,9.990557E-02
3.5019E+00,9.990557E-02
3.5019E+00,9.990557E-02
3.5019E+00,9.990557E-02
3.5019E+00,9.990557E-02
3.5019E+00,9.990557E-02
3.5019E+00,9.990557E-02
3.5019E+00,9.990557E-02
3.5019E+00,9.990557E-02
3.5020E+00,9.990557E-02
3.5020E+00,9.990557E-02
3.5020E+00,9.990557E-02
3.5020E+00,9.990557E-02
3.5020E+00,9.990557E-02
3.5020E+00,9.990557E-02
3.5020E+00,9.990557E-02
3.5020E+00,9.990557E-02
3.5020E+00,9.990557E-02
3.5020E+00,9.990557E-02
3.5020E+00,9.990557E-02
3.5020E+00,9.990557E-02
3.5020E+00,9.990557E-02
3.5020E+00,9.990557E-02
3.5020E+00,9.990557E-02
3.5020E+00,9.990557E-02
3.5020E+00,9.990557E-02
3.5020E+00,9.990557E-02
3.5020E+00,9.990557E-02
3.5020E+00,9.990557E-02
3.5020E+00,9.990557E-02
3.5020E+00,9.990557E-02
3.5020E+00,9.990557E-02
3.5020E+00,9.990557E-02
3.5020E+00,9.990557E-02
3.5021E+00,9.990557E-02
3.5021E+00,9.990557E-02
3.5021E+00,9.990557E-02
3.5021E+00,9.990557E-02
3.5021E+00,9.990557E-02
3.5021E+00,9.990557E-02
3.5021E+00,9.990557E-02
3.5021E+00,9.990557E-02
3.5021E+00,9.990557E-02
3.5021E+00,9.990557E-02
3.5021E+00,9.990557E-02
3.5021E+00,9.990557E-02
3.5021E+00,9.990557E-02
3.5021E+00,9.990557E-02
3.5021E+00,9.990557E-02
3.5021E+00,9.990557E-02
3.5021E+00,9.990557E-02
3.5021E+00,9.990557E-02
3.5021E+00,9.990557E-02
3.5021E+00,9.990557E-02
3.5021E+00,9.990557E-02
3.5021E+00,9.990557E-02
3.5021E+00,9.990557E-02
3.5021E+00,9.990557E-02
3.5021E+00,9.990557E-02
3.5022E+00,9.990557E-02
3.5022E+00,9.990557E-02
3.5022E+00,9.990557E-02
3.5022E+00,9.990557E-02
3.5022E+00,9.990557E-02
3.5022E+00,9.990557E-02
3.5022E+00,1.042493E-01
3.5022E+00,9.990557E-02
3.5022E+00,9.990557E-02
3.5022E+00,9.990557E-02
3.5022E+00,1.042493E-01
3.5022E+00,9.990557E-02
3.5022E+00,9.990557E-02
3.5022E+00,9.990557E-02
3.5022E+00,9.990557E-02
3.5022E+00,9.990557E-02
3.5022E+00,9.990557E-02
3.5022E+00,9.990557E-02
3.5022E+00,9.990557E-02
3.5022E+00,9.990557E-02
3.5022E+00,9.990557E-02
3.5022E+00,9.990557E-02
3.5022E+00,9.990557E-02
3.5022E+00,9.990557E-02
3.5022E+00,9.990557E-02
3.5023E+00,9.990557E-02
3.5023E+00,9.990557E-02
3.5023E+00,9.990557E-02
3.5023E+00,9.990557E-02
3.5023E+00,9.990557E-02
3.5023E+00,9.990557E-02
3.5023E+00,9.990557E-02
3.5023E+00,9.990557E-02
3.5023E+00,9.990557E-02
3.5023E+00,9.990557E-02
3.5023E+00,9.990557E-02
3.5023E+00,9.990557E-02
3.5023E+00,9.990557E-02
3.5023E+00,9.990557E-02
3.5023E+00,9.990557E-02
3.5023E+00,9.990557E-02
3.5023E+00,9.990557E-02
3.5023E+00,9.990557E-02
3.5023E+00,9.990557E-02
3.5023E+00,9.990557E-02
3.5023E+00,9.990557E-02
3.5023E+00,9.990557E-02
3.5023E+00,9.990557E-02
3.5023E+00,9.990557E-02
3.5023E+00,9.990557E-02
3.5024E+00,9.990557E-02
3.5024E+00,9.990557E-02
3.5024E+00,9.990557E-02
3.5024E+00,9.990557E-02
3.5024E+00,9.990557E-02
3.5024E+00,9.990557E-02
3.5024E+00,9.990557E-02
3.5024E+00,9.990557E-02
3.5024E+00,9.990557E-02
3.5024E+00,9.990557E-02
3.5024E+00,9.990557E-02
3.5024E+00,9.990557E-02
3.5024E+00,9.990557E-02
3.5024E+00,9.990557E-02
3.5024E+00,9.990557E-02
3.5024E+00,9.990557E-02
3.5024E+00,9.990557E-02
3.5024E+00,9.990557E-02
3.5024E+00,9.990557E-02
3.5024E+00,9.990557E-02
3.5024E+00,9.990557E-02
3.5024E+00,9.990557E-02
3.5024E+00,9.990557E-02
3.5024E+00,9.990557E-02
3.5024E+00,9.990557E-02
3.5025E+00,9.990557E-02
3.5025E+00,9.990557E-02
3.5025E+00,9.990557E-02
3.5025E+00,9.990557E-02
3.5025E+00,9.990557E-02
3.5025E+00,9.990557E-02
3.5025E+00,9.990557E-02
3.5025E+00,9.990557E-02
3.5025E+00,9.990557E-02
3.5025E+00,9.990557E-02
3.5025E+00,9.990557E-02
3.5025E+00,9.990557E-02
3.5025E+00,9.990557E-02
3.5025E+00,9.990557E-02
3.5025E+00,9.990557E-02
3.5025E+00,9.990557E-02
3.5025E+00,9.990557E-02
3.5025E+00,9.990557E-02
3.5025E+00,9.990557E-02
3.5025E+00,9.990557E-02
3.5025E+00,9.990557E-02
3.5025E+00,9.990557E-02
3.5025E+00,9.990557E-02
3.5025E+00,9.990557E-02
3.5025E+00,9.990557E-02
3.5026E+00,9.990557E-02
3.5026E+00,9.990557E-02
3.5026E+00,9.990557E-02
3.5026E+00,9.990557E-02
3.5026E+00,9.990557E-02
3.5026E+00,9.990557E-02
3.5026E+00,9.990557E-02
3.5026E+00,9.990557E-02
3.5026E+00,9.990557E-02
3.5026E+00,9.990557E-02
3.5026E+00,9.990557E-02
3.5026E+00,9.990557E-02
3.5026E+00,9.990557E-02
3.5026E+00,9.990557E-02
3.5026E+00,9.990557E-02
3.5026E+00,9.990557E-02
3.5026E+00,9.990557E-02
3.5026E+00,9.990557E-02
3.5026E+00,9.990557E-02
3.5026E+00,9.990557E-02
3.5026E+00,9.990557E-02
3.5026E+00,9.990557E-02
3.5026E+00,9.990557E-02
3.5026E+00,9.990557E-02
3.5026E+00,9.990557E-02
3.5027E+00,9.990557E-02
3.5027E+00,9.990557E-02
3.5027E+00,9.990557E-02
3.5027E+00,9.990557E-02
3.5027E+00,9.990557E-02
3.5027E+00,9.990557E-02
3.5027E+00,9.990557E-02
3.5027E+00,9.990557E-02
3.5027E+00,9.990557E-02
3.5027E+00,9.990557E-02
3.5027E+00,9.990557E-02
3.5027E+00,9.990557E-02
3.5027E+00,9.990557E-02
3.5027E+00,9.990557E-02
3.5027E+00,9.990557E-02
3.5027E+00,9.990557E-02
3.5027E+00,9.990557E-02
3.5027E+00,9.990557E-02
3.5027E+00,9.990557E-02
3.5027E+00,9.990557E-02
3.5027E+00,9.990557E-02
3.5027E+00,9.990557E-02
3.5027E+00,9.990557E-02
3.5027E+00,9.990557E-02
3.5027E+00,9.990557E-02
3.5028E+00,9.990557E-02
3.5028E+00,9.990557E-02
3.5028E+00,9.990557E-02
3.5028E+00,9.990557E-02
3.5028E+00,9.990557E-02
3.5028E+00,9.990557E-02
3.5028E+00,9.990557E-02
3.5028E+00,9.990557E-02
3.5028E+00,9.990557E-02
3.5028E+00,9.990557E-02
3.5028E+00,9.990557E-02
3.5028E+00,9.990557E-02
3.5028E+00,9.990557E-02
3.5028E+00,9.990557E-02
3.5028E+00,9.990557E-02
3.5028E+00,9.990557E-02
3.5028E+00,9.990557E-02
3.5028E+00,9.990557E-02
3.5028E+00,9.990557E-02
3.5028E+00,9.990557E-02
3.5028E+00,9.990557E-02
3.5028E+00,9.990557E-02
3.5028E+00,9.990557E-02
3.5028E+00,9.990557E-02
3.5028E+00,9.990557E-02
3.5029E+00,9.990557E-02
3.5029E+00,9.990557E-02
3.5029E+00,9.990557E-02
3.5029E+00,9.990557E-02
3.5029E+00,9.990557E-02
3.5029E+00,9.990557E-02
3.5029E+00,9.990557E-02
3.5029E+00,9.990557E-02
3.5029E+00,9.990557E-02
3.5029E+00,9.990557E-02
3.5029E+00,9.990557E-02
3.5029E+00,9.990557E-02
3.5029E+00,9.990557E-02
3.5029E+00,9.990557E-02
3.5029E+00,9.990557E-02
3.5029E+00,9.990557E-02
3.5029E+00,9.990557E-02
3.5029E+00,9.990557E-02
3.5029E+00,9.990557E-02
3.5029E+00,9.990557E-02
3.5029E+00,9.990557E-02
3.5029E+00,9.990557E-02
3.5029E+00,9.990557E-02
3.5029E+00,9.990557E-02
3.5029E+00,9.990557E-02
3.5030E+00,9.990557E-02
3.5030E+00,9.990557E-02
3.5030E+00,9.990557E-02
3.5030E+00,9.990557E-02
3.5030E+00,9.990557E-02
3.5030E+00,9.990557E-02
3.5030E+00,9.990557E-02
3.5030E+00,9.990557E-02
3.5030E+00,9.990557E-02
3.5030E+00,9.990557E-02
3.5030E+00,9.990557E-02
3.5030E+00,9.990557E-02
3.5030E+00,9.990557E-02
3.5030E+00,9.990557E-02
3.5030E+00,9.990557E-02
3.5030E+00,9.990557E-02
3.5030E+00,9.990557E-02
3.5030E+00,9.990557E-02
3.5030E+00,9.990557E-02
3.5030E+00,9.990557E-02
3.5030E+00,9.990557E-02
3.5030E+00,9.990557E-02
3.5030E+00,9.990557E-02
3.5030E+00,9.990557E-02
3.5030E+00,9.990557E-02
3.5031E+00,9.990557E-02
3.5031E+00,9.990557E-02
3.5031E+00,9.990557E-02
3.5031E+00,9.990557E-02
3.5031E+00,9.990557E-02
3.5031E+00,9.990557E-02
3.5031E+00,9.990557E-02
3.5031E+00,9.990557E-02
3.5031E+00,9.990557E-02
3.5031E+00,9.990557E-02
3.5031E+00,9.990557E-02
3.5031E+00,9.990557E-02
3.5031E+00,9.990557E-02
3.5031E+00,9.990557E-02
3.5031E+00,9.990557E-02
3.5031E+00,9.990557E-02
3.5031E+00,9.990557E-02
3.5031E+00,9.990557E-02
3.5031E+00,9.990557E-02
3.5031E+00,9.990557E-02
3.5031E+00,9.990557E-02
3.5031E+00,9.990557E-02
3.5031E+00,9.990557E-02
3.5031E+00,9.990557E-02
3.5031E+00,9.990557E-02
3.5032E+00,9.990557E-02
3.5032E+00,9.990557E-02
3.5032E+00,9.990557E-02
3.5032E+00,9.990557E-02
3.5032E+00,9.990557E-02
3.5032E+00,9.990557E-02
3.5032E+00,9.990557E-02
3.5032E+00,9.990557E-02
3.5032E+00,9.990557E-02
3.5032E+00,1.042493E-01
3.5032E+00,9.990557E-02
3.5032E+00,9.990557E-02
3.5032E+00,9.990557E-02
3.5032E+00,9.990557E-02
3.5032E+00,9.990557E-02
3.5032E+00,9.990557E-02
3.5032E+00,9.990557E-02
3.5032E+00,9.990557E-02
3.5032E+00,9.990557E-02
3.5032E+00,9.990557E-02
3.5032E+00,9.990557E-02
3.5032E+00,9.990557E-02
3.5032E+00,9.990557E-02
3.5032E+00,9.990557E-02
3.5032E+00,9.990557E-02
3.5033E+00,9.990557E-02
3.5033E+00,9.990557E-02
3.5033E+00,9.990557E-02
3.5033E+00,1.042493E-01
3.5033E+00,1.042493E-01
3.5033E+00,1.042493E-01
3.5033E+00,1.042493E-01
3.5033E+00,1.042493E-01
3.5033E+00,1.042493E-01
3.5033E+00,1.042493E-01
3.5033E+00,1.042493E-01
3.5033E+00,1.042493E-01
3.5033E+00,1.042493E-01
3.5033E+00,1.042493E-01
3.5033E+00,9.990557E-02
3.5033E+00,9.990557E-02
3.5033E+00,9.990557E-02
3.5033E+00,9.990557E-02
3.5033E+00,9.990557E-02
3.5033E+00,9.990557E-02
3.5033E+00,1.042493E-01
3.5033E+00,9.990557E-02
3.5033E+00,9.990557E-02
3.5033E+00,1.042493E-01
3.5033E+00,9.990557E-02
3.5034E+00,9.990557E-02
3.5034E+00,9.990557E-02
3.5034E+00,9.990557E-02
3.5034E+00,9.990557E-02
3.5034E+00,9.990557E-02
3.5034E+00,1.042493E-01
3.5034E+00,1.042493E-01
3.5034E+00,9.990557E-02
3.5034E+00,1.042493E-01
3.5034E+00,1.042493E-01
3.5034E+00,1.042493E-01
3.5034E+00,1.042493E-01
3.5034E+00,1.042493E-01
3.5034E+00,9.990557E-02
3.5034E+00,9.990557E-02
3.5034E+00,1.042493E-01
3.5034E+00,1.042493E-01
3.5034E+00,1.042493E-01
3.5034E+00,1.042493E-01
3.5034E+00,9.990557E-02
3.5034E+00,1.042493E-01
3.5034E+00,1.042493E-01
3.5034E+00,1.042493E-01
3.5034E+00,1.042493E-01
3.5034E+00,1.042493E-01
3.5035E+00,9.990557E-02
3.5035E+00,9.990557E-02
3.5035E+00,9.990557E-02
3.5035E+00,9.990557E-02
3.5035E+00,9.990557E-02
3.5035E+00,9.990557E-02
3.5035E+00,9.990557E-02
3.5035E+00,9.990557E-02
3.5035E+00,9.990557E-02
3.5035E+00,9.990557E-02
