Time(s),CH1(V)
6.4624E+00,-9.121812E-02
6.4624E+00,-9.121812E-02
6.4624E+00,-9.121812E-02
6.4624E+00,-9.121812E-02
6.4624E+00,-9.121812E-02
6.4624E+00,-9.121812E-02
6.4624E+00,-9.121812E-02
6.4624E+00,-9.121812E-02
6.4624E+00,-9.121812E-02
6.4624E+00,-9.121812E-02
6.4624E+00,-9.121812E-02
6.4624E+00,-9.121812E-02
6.4624E+00,-9.121812E-02
6.4624E+00,-9.121812E-02
6.4624E+00,-9.121812E-02
6.4624E+00,-9.121812E-02
6.4624E+00,-9.121812E-02
6.4625E+00,-9.121812E-02
6.4625E+00,-9.121812E-02
6.4625E+00,-9.121812E-02
6.4625E+00,-9.121812E-02
6.4625E+00,-9.121812E-02
6.4625E+00,-9.121812E-02
6.4625E+00,-9.121812E-02
6.4625E+00,-9.121812E-02
6.4625E+00,-9.121812E-02
6.4625E+00,-9.121812E-02
6.4625E+00,-9.121812E-02
6.4625E+00,-9.121812E-02
6.4625E+00,-9.121812E-02
6.4625E+00,-9.121812E-02
6.4625E+00,-9.121812E-02
6.4625E+00,-9.121812E-02
6.4625E+00,-9.121812E-02
6.4625E+00,-9.121812E-02
6.4625E+00,-9.121812E-02
6.4625E+00,-9.121812E-02
6.4625E+00,-9.121812E-02
6.4625E+00,-9.121812E-02
6.4625E+00,-9.121812E-02
6.4625E+00,-9.121812E-02
6.4625E+00,-9.121812E-02
6.4626E+00,-9.121812E-02
6.4626E+00,-9.121812E-02
6.4626E+00,-9.121812E-02
6.4626E+00,-9.121812E-02
6.4626E+00,-9.121812E-02
6.4626E+00,-9.121812E-02
6.4626E+00,-9.121812E-02
6.4626E+00,-9.121812E-02
6.4626E+00,-9.121812E-02
6.4626E+00,-9.121812E-02
6.4626E+00,-9.121812E-02
6.4626E+00,-9.121812E-02
6.4626E+00,-9.121812E-02
6.4626E+00,-9.121812E-02
6.4626E+00,-9.121812E-02
6.4626E+00,-9.121812E-02
6.4626E+00,-9.121812E-02
6.4626E+00,-9.121812E-02
6.4626E+00,-9.121812E-02
6.4626E+00,-9.121812E-02
6.4626E+00,-9.121812E-02
6.4626E+00,-9.121812E-02
6.4626E+00,-9.121812E-02
6.4626E+00,-9.121812E-02
6.4626E+00,-9.121812E-02
6.4627E+00,-9.121812E-02
6.4627E+00,-9.121812E-02
6.4627E+00,-9.121812E-02
6.4627E+00,-9.121812E-02
6.4627E+00,-9.121812E-02
6.4627E+00,-9.121812E-02
6.4627E+00,-9.121812E-02
6.4627E+00,-9.121812E-02
6.4627E+00,-9.121812E-02
6.4627E+00,-9.121812E-02
6.4627E+00,-9.121812E-02
6.4627E+00,-9.121812E-02
6.4627E+00,-9.121812E-02
6.4627E+00,-9.121812E-02
6.4627E+00,-9.121812E-02
6.4627E+00,-9.121812E-02
6.4627E+00,-9.121812E-02
6.4627E+00,-9.121812E-02
6.4627E+00,-9.121812E-02
6.4627E+00,-9.121812E-02
6.4627E+00,-9.121812E-02
6.4627E+00,-9.121812E-02
6.4627E+00,-9.121812E-02
6.4627E+00,-9.121812E-02
6.4627E+00,-9.121812E-02
6.4628E+00,-9.121812E-02
6.4628E+00,-9.121812E-02
6.4628E+00,-9.121812E-02
6.4628E+00,-9.121812E-02
6.4628E+00,-9.121812E-02
6.4628E+00,-9.121812E-02
6.4628E+00,-9.121812E-02
6.4628E+00,-9.121812E-02
6.4628E+00,-9.121812E-02
6.4628E+00,-9.121812E-02
6.4628E+00,-9.121812E-02
6.4628E+00,-9.121812E-02
6.4628E+00,-9.121812E-02
6.4628E+00,-9.121812E-02
6.4628E+00,-9.121812E-02
6.4628E+00,-9.121812E-02
6.4628E+00,-9.121812E-02
6.4628E+00,-9.121812E-02
6.4628E+00,-9.121812E-02
6.4628E+00,-9.121812E-02
6.4628E+00,-9.121812E-02
6.4628E+00,-9.121812E-02
6.4628E+00,-9.121812E-02
6.4628E+00,-9.121812E-02
6.4628E+00,-9.121812E-02
6.4629E+00,-9.121812E-02
6.4629E+00,-9.121812E-02
6.4629E+00,-9.121812E-02
6.4629E+00,-9.121812E-02
6.4629E+00,-9.121812E-02
6.4629E+00,-9.121812E-02
6.4629E+00,-9.556185E-02
6.4629E+00,-9.121812E-02
6.4629E+00,-9.121812E-02
6.4629E+00,-9.121812E-02
6.4629E+00,-9.121812E-02
6.4629E+00,-9.121812E-02
6.4629E+00,-9.121812E-02
6.4629E+00,-9.121812E-02
6.4629E+00,-9.121812E-02
6.4629E+00,-9.121812E-02
6.4629E+00,-9.121812E-02
6.4629E+00,-9.121812E-02
6.4629E+00,-9.121812E-02
6.4629E+00,-9.121812E-02
6.4629E+00,-9.121812E-02
6.4629E+00,-9.121812E-02
6.4629E+00,-9.121812E-02
6.4629E+00,-9.121812E-02
6.4629E+00,-9.121812E-02
6.4630E+00,-9.121812E-02
6.4630E+00,-9.121812E-02
6.4630E+00,-9.121812E-02
6.4630E+00,-9.121812E-02
6.4630E+00,-9.121812E-02
6.4630E+00,-9.121812E-02
6.4630E+00,-9.121812E-02
6.4630E+00,-9.121812E-02
6.4630E+00,-9.121812E-02
6.4630E+00,-9.121812E-02
6.4630E+00,-9.121812E-02
6.4630E+00,-9.121812E-02
6.4630E+00,-9.121812E-02
6.4630E+00,-9.121812E-02
6.4630E+00,-9.121812E-02
6.4630E+00,-9.121812E-02
6.4630E+00,-9.121812E-02
6.4630E+00,-9.121812E-02
6.4630E+00,-9.121812E-02
6.4630E+00,-9.121812E-02
6.4630E+00,-9.121812E-02
6.4630E+00,-9.121812E-02
6.4630E+00,-9.121812E-02
6.4630E+00,-9.121812E-02
6.4630E+00,-9.121812E-02
6.4631E+00,-9.121812E-02
6.4631E+00,-9.121812E-02
6.4631E+00,-9.121812E-02
6.4631E+00,-9.556185E-02
6.4631E+00,-9.556185E-02
6.4631E+00,-9.556185E-02
6.4631E+00,-9.556185E-02
6.4631E+00,-9.121812E-02
6.4631E+00,-9.121812E-02
6.4631E+00,-9.556185E-02
6.4631E+00,-9.556185E-02
6.4631E+00,-9.556185E-02
6.4631E+00,-9.556185E-02
6.4631E+00,-9.556185E-02
6.4631E+00,-9.556185E-02
6.4631E+00,-9.556185E-02
6.4631E+00,-9.556185E-02
6.4631E+00,-9.556185E-02
6.4631E+00,-9.556185E-02
6.4631E+00,-9.556185E-02
6.4631E+00,-9.556185E-02
6.4631E+00,-9.556185E-02
6.4631E+00,-9.556185E-02
6.4631E+00,-9.556185E-02
6.4631E+00,-9.556185E-02
6.4632E+00,-9.556185E-02
6.4632E+00,-9.556185E-02
6.4632E+00,-9.556185E-02
6.4632E+00,-9.556185E-02
6.4632E+00,-9.556185E-02
6.4632E+00,-9.556185E-02
6.4632E+00,-9.556185E-02
6.4632E+00,-9.556185E-02
6.4632E+00,-9.556185E-02
6.4632E+00,-9.556185E-02
6.4632E+00,-9.556185E-02
6.4632E+00,-9.556185E-02
6.4632E+00,-9.556185E-02
6.4632E+00,-9.556185E-02
6.4632E+00,-9.556185E-02
6.4632E+00,-9.556185E-02
6.4632E+00,-9.556185E-02
6.4632E+00,-9.556185E-02
6.4632E+00,-9.556185E-02
6.4632E+00,-9.556185E-02
6.4632E+00,-9.556185E-02
6.4632E+00,-9.556185E-02
6.4632E+00,-9.556185E-02
6.4632E+00,-9.556185E-02
6.4632E+00,-9.556185E-02
6.4633E+00,-9.556185E-02
6.4633E+00,-9.556185E-02
6.4633E+00,-9.556185E-02
6.4633E+00,-9.556185E-02
6.4633E+00,-9.556185E-02
6.4633E+00,-9.556185E-02
6.4633E+00,-9.556185E-02
6.4633E+00,-9.556185E-02
6.4633E+00,-9.556185E-02
6.4633E+00,-9.556185E-02
6.4633E+00,-9.556185E-02
6.4633E+00,-9.556185E-02
6.4633E+00,-9.556185E-02
6.4633E+00,-9.556185E-02
6.4633E+00,-9.556185E-02
6.4633E+00,-9.556185E-02
6.4633E+00,-9.556185E-02
6.4633E+00,-9.556185E-02
6.4633E+00,-9.556185E-02
6.4633E+00,-9.556185E-02
6.4633E+00,-9.556185E-02
6.4633E+00,-9.556185E-02
6.4633E+00,-9.556185E-02
6.4633E+00,-9.556185E-02
6.4633E+00,-9.556185E-02
6.4634E+00,-9.556185E-02
6.4634E+00,-9.556185E-02
6.4634E+00,-9.556185E-02
6.4634E+00,-9.556185E-02
6.4634E+00,-9.121812E-02
6.4634E+00,-9.556185E-02
6.4634E+00,-9.121812E-02
6.4634E+00,-9.556185E-02
6.4634E+00,-9.556185E-02
6.4634E+00,-9.556185E-02
6.4634E+00,-9.556185E-02
6.4634E+00,-9.556185E-02
6.4634E+00,-9.556185E-02
6.4634E+00,-9.556185E-02
6.4634E+00,-9.556185E-02
6.4634E+00,-9.556185E-02
6.4634E+00,-9.556185E-02
6.4634E+00,-9.556185E-02
6.4634E+00,-9.556185E-02
6.4634E+00,-9.556185E-02
6.4634E+00,-9.556185E-02
6.4634E+00,-9.556185E-02
6.4634E+00,-9.556185E-02
6.4634E+00,-9.556185E-02
6.4634E+00,-9.556185E-02
6.4635E+00,-9.556185E-02
6.4635E+00,-9.556185E-02
6.4635E+00,-9.556185E-02
6.4635E+00,-9.556185E-02
6.4635E+00,-9.556185E-02
6.4635E+00,-9.556185E-02
6.4635E+00,-9.556185E-02
6.4635E+00,-9.556185E-02
6.4635E+00,-9.556185E-02
6.4635E+00,-9.556185E-02
6.4635E+00,-9.556185E-02
6.4635E+00,-9.556185E-02
6.4635E+00,-9.556185E-02
6.4635E+00,-9.556185E-02
6.4635E+00,-9.556185E-02
6.4635E+00,-9.556185E-02
6.4635E+00,-9.556185E-02
6.4635E+00,-9.556185E-02
6.4635E+00,-9.556185E-02
6.4635E+00,-9.556185E-02
6.4635E+00,-9.556185E-02
6.4635E+00,-9.556185E-02
6.4635E+00,-9.556185E-02
6.4635E+00,-9.556185E-02
6.4635E+00,-9.556185E-02
6.4636E+00,-9.556185E-02
6.4636E+00,-9.556185E-02
6.4636E+00,-9.556185E-02
6.4636E+00,-9.556185E-02
6.4636E+00,-9.556185E-02
6.4636E+00,-9.556185E-02
6.4636E+00,-9.556185E-02
6.4636E+00,-9.556185E-02
6.4636E+00,-9.556185E-02
6.4636E+00,-9.556185E-02
6.4636E+00,-9.556185E-02
6.4636E+00,-9.556185E-02
6.4636E+00,-9.556185E-02
6.4636E+00,-9.556185E-02
6.4636E+00,-9.556185E-02
6.4636E+00,-9.556185E-02
6.4636E+00,-9.556185E-02
6.4636E+00,-9.556185E-02
6.4636E+00,-9.556185E-02
6.4636E+00,-9.556185E-02
6.4636E+00,-9.556185E-02
6.4636E+00,-9.556185E-02
6.4636E+00,-9.556185E-02
6.4636E+00,-9.556185E-02
6.4636E+00,-9.556185E-02
6.4637E+00,-9.556185E-02
6.4637E+00,-9.556185E-02
6.4637E+00,-9.556185E-02
6.4637E+00,-9.556185E-02
6.4637E+00,-9.556185E-02
6.4637E+00,-9.556185E-02
6.4637E+00,-9.556185E-02
6.4637E+00,-9.556185E-02
6.4637E+00,-9.556185E-02
6.4637E+00,-9.556185E-02
6.4637E+00,-9.556185E-02
6.4637E+00,-9.556185E-02
6.4637E+00,-9.556185E-02
6.4637E+00,-9.556185E-02
6.4637E+00,-9.556185E-02
6.4637E+00,-9.556185E-02
6.4637E+00,-9.556185E-02
6.4637E+00,-9.556185E-02
6.4637E+00,-9.556185E-02
6.4637E+00,-9.556185E-02
6.4637E+00,-9.556185E-02
6.4637E+00,-9.556185E-02
6.4637E+00,-9.556185E-02
6.4637E+00,-9.556185E-02
6.4637E+00,-9.556185E-02
6.4638E+00,-9.556185E-02
6.4638E+00,-9.556185E-02
6.4638E+00,-9.556185E-02
6.4638E+00,-9.556185E-02
6.4638E+00,-9.556185E-02
6.4638E+00,-9.556185E-02
6.4638E+00,-9.556185E-02
6.4638E+00,-9.556185E-02
6.4638E+00,-9.556185E-02
6.4638E+00,-9.556185E-02
6.4638E+00,-9.556185E-02
6.4638E+00,-9.556185E-02
6.4638E+00,-9.556185E-02
6.4638E+00,-9.556185E-02
6.4638E+00,-9.556185E-02
6.4638E+00,-9.556185E-02
6.4638E+00,-9.556185E-02
6.4638E+00,-9.556185E-02
6.4638E+00,-9.556185E-02
6.4638E+00,-9.556185E-02
6.4638E+00,-9.556185E-02
6.4638E+00,-9.556185E-02
6.4638E+00,-9.556185E-02
6.4638E+00,-9.556185E-02
6.4638E+00,-9.556185E-02
6.4639E+00,-9.556185E-02
6.4639E+00,-9.556185E-02
6.4639E+00,-9.556185E-02
6.4639E+00,-9.556185E-02
6.4639E+00,-9.556185E-02
6.4639E+00,-9.556185E-02
6.4639E+00,-9.556185E-02
6.4639E+00,-9.556185E-02
6.4639E+00,-9.556185E-02
6.4639E+00,-9.556185E-02
6.4639E+00,-9.556185E-02
6.4639E+00,-9.556185E-02
6.4639E+00,-9.556185E-02
6.4639E+00,-9.556185E-02
6.4639E+00,-9.556185E-02
6.4639E+00,-9.556185E-02
6.4639E+00,-9.556185E-02
6.4639E+00,-9.556185E-02
6.4639E+00,-9.556185E-02
6.4639E+00,-9.556185E-02
6.4639E+00,-9.556185E-02
6.4639E+00,-9.556185E-02
6.4639E+00,-9.556185E-02
6.4639E+00,-9.556185E-02
6.4639E+00,-9.556185E-02
6.4640E+00,-9.556185E-02
6.4640E+00,-9.556185E-02
6.4640E+00,-9.556185E-02
6.4640E+00,-9.556185E-02
6.4640E+00,-9.556185E-02
6.4640E+00,-9.556185E-02
6.4640E+00,-9.556185E-02
6.4640E+00,-9.556185E-02
6.4640E+00,-9.556185E-02
6.4640E+00,-9.556185E-02
6.4640E+00,-9.556185E-02
6.4640E+00,-9.990557E-02
6.4640E+00,-9.556185E-02
6.4640E+00,-9.556185E-02
6.4640E+00,-9.556185E-02
6.4640E+00,-9.556185E-02
6.4640E+00,-9.556185E-02
6.4640E+00,-9.556185E-02
6.4640E+00,-9.556185E-02
6.4640E+00,-9.556185E-02
6.4640E+00,-9.556185E-02
6.4640E+00,-9.556185E-02
6.4640E+00,-9.556185E-02
6.4640E+00,-9.556185E-02
6.4640E+00,-9.556185E-02
6.4641E+00,-9.556185E-02
6.4641E+00,-9.556185E-02
6.4641E+00,-9.556185E-02
6.4641E+00,-9.556185E-02
6.4641E+00,-9.556185E-02
6.4641E+00,-9.556185E-02
6.4641E+00,-9.556185E-02
6.4641E+00,-9.556185E-02
6.4641E+00,-9.556185E-02
6.4641E+00,-9.556185E-02
6.4641E+00,-9.556185E-02
6.4641E+00,-9.556185E-02
6.4641E+00,-9.556185E-02
6.4641E+00,-9.556185E-02
6.4641E+00,-9.556185E-02
6.4641E+00,-9.556185E-02
6.4641E+00,-9.556185E-02
6.4641E+00,-9.556185E-02
6.4641E+00,-9.556185E-02
6.4641E+00,-9.556185E-02
6.4641E+00,-9.556185E-02
6.4641E+00,-9.556185E-02
6.4641E+00,-9.556185E-02
6.4641E+00,-9.556185E-02
6.4641E+00,-9.556185E-02
6.4642E+00,-9.556185E-02
6.4642E+00,-9.556185E-02
6.4642E+00,-9.556185E-02
6.4642E+00,-9.556185E-02
6.4642E+00,-9.556185E-02
6.4642E+00,-9.556185E-02
6.4642E+00,-9.556185E-02
6.4642E+00,-9.556185E-02
6.4642E+00,-9.556185E-02
6.4642E+00,-9.556185E-02
6.4642E+00,-9.556185E-02
6.4642E+00,-9.556185E-02
6.4642E+00,-9.556185E-02
6.4642E+00,-9.556185E-02
6.4642E+00,-9.556185E-02
6.4642E+00,-9.556185E-02
6.4642E+00,-9.556185E-02
6.4642E+00,-9.556185E-02
6.4642E+00,-9.556185E-02
6.4642E+00,-9.556185E-02
6.4642E+00,-9.556185E-02
6.4642E+00,-9.556185E-02
6.4642E+00,-9.556185E-02
6.4642E+00,-9.556185E-02
6.4642E+00,-9.556185E-02
6.4643E+00,-9.556185E-02
6.4643E+00,-9.556185E-02
6.4643E+00,-9.990557E-02
6.4643E+00,-9.556185E-02
6.4643E+00,-9.556185E-02
6.4643E+00,-9.556185E-02
6.4643E+00,-9.990557E-02
6.4643E+00,-9.556185E-02
6.4643E+00,-9.556185E-02
6.4643E+00,-9.556185E-02
6.4643E+00,-9.556185E-02
6.4643E+00,-9.556185E-02
6.4643E+00,-9.990557E-02
6.4643E+00,-9.990557E-02
6.4643E+00,-9.556185E-02
6.4643E+00,-9.556185E-02
6.4643E+00,-9.990557E-02
6.4643E+00,-9.990557E-02
6.4643E+00,-9.556185E-02
6.4643E+00,-9.556185E-02
6.4643E+00,-9.556185E-02
6.4643E+00,-9.556185E-02
6.4643E+00,-9.556185E-02
6.4643E+00,-9.556185E-02
6.4643E+00,-9.556185E-02
6.4644E+00,-9.990557E-02
6.4644E+00,-9.990557E-02
6.4644E+00,-9.990557E-02
6.4644E+00,-9.990557E-02
6.4644E+00,-9.990557E-02
6.4644E+00,-9.990557E-02
6.4644E+00,-9.990557E-02
6.4644E+00,-9.990557E-02
6.4644E+00,-9.990557E-02
6.4644E+00,-9.556185E-02
6.4644E+00,-9.556185E-02
6.4644E+00,-9.990557E-02
6.4644E+00,-9.990557E-02
6.4644E+00,-9.990557E-02
6.4644E+00,-9.990557E-02
6.4644E+00,-9.556185E-02
6.4644E+00,-9.556185E-02
6.4644E+00,-9.556185E-02
6.4644E+00,-9.556185E-02
6.4644E+00,-9.556185E-02
6.4644E+00,-9.556185E-02
6.4644E+00,-9.556185E-02
6.4644E+00,-9.556185E-02
6.4644E+00,-9.556185E-02
6.4644E+00,-9.556185E-02
6.4645E+00,-9.556185E-02
6.4645E+00,-9.556185E-02
6.4645E+00,-9.556185E-02
6.4645E+00,-9.556185E-02
6.4645E+00,-9.556185E-02
6.4645E+00,-9.556185E-02
6.4645E+00,-9.556185E-02
6.4645E+00,-9.556185E-02
6.4645E+00,-9.556185E-02
6.4645E+00,-9.556185E-02
6.4645E+00,-9.556185E-02
6.4645E+00,-9.556185E-02
6.4645E+00,-9.556185E-02
6.4645E+00,-9.556185E-02
6.4645E+00,-9.556185E-02
6.4645E+00,-9.556185E-02
6.4645E+00,-9.556185E-02
6.4645E+00,-9.556185E-02
6.4645E+00,-9.556185E-02
6.4645E+00,-9.556185E-02
6.4645E+00,-9.556185E-02
6.4645E+00,-9.556185E-02
6.4645E+00,-9.556185E-02
6.4645E+00,-9.556185E-02
6.4645E+00,-9.556185E-02
6.4646E+00,-9.556185E-02
6.4646E+00,-9.556185E-02
6.4646E+00,-9.556185E-02
6.4646E+00,-9.556185E-02
6.4646E+00,-9.556185E-02
6.4646E+00,-9.556185E-02
6.4646E+00,-9.556185E-02
6.4646E+00,-9.990557E-02
6.4646E+00,-9.990557E-02
6.4646E+00,-9.990557E-02
6.4646E+00,-9.990557E-02
6.4646E+00,-9.990557E-02
6.4646E+00,-9.990557E-02
6.4646E+00,-9.990557E-02
6.4646E+00,-9.990557E-02
6.4646E+00,-9.556185E-02
6.4646E+00,-9.556185E-02
6.4646E+00,-9.556185E-02
6.4646E+00,-9.556185E-02
6.4646E+00,-9.556185E-02
6.4646E+00,-9.556185E-02
6.4646E+00,-9.556185E-02
6.4646E+00,-9.556185E-02
6.4646E+00,-9.556185E-02
6.4646E+00,-9.556185E-02
6.4647E+00,-9.556185E-02
6.4647E+00,-9.556185E-02
6.4647E+00,-9.556185E-02
6.4647E+00,-9.556185E-02
6.4647E+00,-9.556185E-02
6.4647E+00,-9.556185E-02
6.4647E+00,-9.556185E-02
6.4647E+00,-9.556185E-02
6.4647E+00,-9.556185E-02
6.4647E+00,-9.556185E-02
6.4647E+00,-9.556185E-02
6.4647E+00,-9.556185E-02
6.4647E+00,-9.556185E-02
6.4647E+00,-9.556185E-02
6.4647E+00,-9.556185E-02
6.4647E+00,-9.556185E-02
6.4647E+00,-9.556185E-02
6.4647E+00,-9.990557E-02
6.4647E+00,-9.556185E-02
6.4647E+00,-9.556185E-02
6.4647E+00,-9.990557E-02
6.4647E+00,-9.556185E-02
6.4647E+00,-9.556185E-02
6.4647E+00,-9.556185E-02
6.4647E+00,-9.556185E-02
6.4648E+00,-9.556185E-02
6.4648E+00,-9.990557E-02
6.4648E+00,-9.990557E-02
6.4648E+00,-9.990557E-02
6.4648E+00,-9.990557E-02
6.4648E+00,-9.990557E-02
6.4648E+00,-9.990557E-02
6.4648E+00,-9.990557E-02
6.4648E+00,-9.990557E-02
6.4648E+00,-9.990557E-02
6.4648E+00,-9.990557E-02
6.4648E+00,-9.990557E-02
6.4648E+00,-9.990557E-02
6.4648E+00,-9.990557E-02
6.4648E+00,-9.990557E-02
6.4648E+00,-9.990557E-02
6.4648E+00,-9.990557E-02
6.4648E+00,-9.990557E-02
6.4648E+00,-9.990557E-02
6.4648E+00,-9.990557E-02
6.4648E+00,-9.990557E-02
6.4648E+00,-9.990557E-02
6.4648E+00,-9.990557E-02
6.4648E+00,-9.990557E-02
6.4648E+00,-9.990557E-02
6.4649E+00,-9.990557E-02
6.4649E+00,-9.990557E-02
6.4649E+00,-9.990557E-02
6.4649E+00,-9.990557E-02
6.4649E+00,-9.990557E-02
6.4649E+00,-9.990557E-02
6.4649E+00,-9.990557E-02
6.4649E+00,-9.990557E-02
6.4649E+00,-9.990557E-02
6.4649E+00,-9.990557E-02
6.4649E+00,-9.990557E-02
6.4649E+00,-9.990557E-02
6.4649E+00,-9.990557E-02
6.4649E+00,-9.990557E-02
6.4649E+00,-9.990557E-02
6.4649E+00,-9.990557E-02
6.4649E+00,-9.990557E-02
6.4649E+00,-9.990557E-02
6.4649E+00,-9.990557E-02
6.4649E+00,-9.990557E-02
6.4649E+00,-9.990557E-02
6.4649E+00,-9.990557E-02
6.4649E+00,-9.990557E-02
6.4649E+00,-9.990557E-02
6.4649E+00,-9.990557E-02
6.4650E+00,-9.990557E-02
6.4650E+00,-9.990557E-02
6.4650E+00,-9.990557E-02
6.4650E+00,-9.990557E-02
6.4650E+00,-9.990557E-02
6.4650E+00,-9.990557E-02
6.4650E+00,-9.990557E-02
6.4650E+00,-9.990557E-02
6.4650E+00,-9.990557E-02
6.4650E+00,-9.990557E-02
6.4650E+00,-9.990557E-02
6.4650E+00,-9.990557E-02
6.4650E+00,-9.990557E-02
6.4650E+00,-9.990557E-02
6.4650E+00,-9.990557E-02
6.4650E+00,-9.990557E-02
6.4650E+00,-9.990557E-02
6.4650E+00,-9.990557E-02
6.4650E+00,-9.990557E-02
6.4650E+00,-9.990557E-02
6.4650E+00,-9.990557E-02
6.4650E+00,-9.990557E-02
6.4650E+00,-9.990557E-02
6.4650E+00,-9.990557E-02
6.4650E+00,-9.990557E-02
6.4651E+00,-9.990557E-02
6.4651E+00,-9.990557E-02
6.4651E+00,-9.990557E-02
6.4651E+00,-9.990557E-02
6.4651E+00,-9.990557E-02
6.4651E+00,-9.990557E-02
6.4651E+00,-9.990557E-02
6.4651E+00,-9.990557E-02
6.4651E+00,-9.990557E-02
6.4651E+00,-9.990557E-02
6.4651E+00,-9.990557E-02
6.4651E+00,-9.990557E-02
6.4651E+00,-9.990557E-02
6.4651E+00,-9.990557E-02
6.4651E+00,-9.990557E-02
6.4651E+00,-9.990557E-02
6.4651E+00,-9.990557E-02
6.4651E+00,-9.990557E-02
6.4651E+00,-9.990557E-02
6.4651E+00,-9.990557E-02
6.4651E+00,-9.990557E-02
6.4651E+00,-9.990557E-02
6.4651E+00,-9.990557E-02
6.4651E+00,-9.990557E-02
6.4651E+00,-9.990557E-02
6.4652E+00,-9.990557E-02
6.4652E+00,-9.990557E-02
6.4652E+00,-9.990557E-02
6.4652E+00,-9.990557E-02
6.4652E+00,-9.990557E-02
6.4652E+00,-9.990557E-02
6.4652E+00,-9.990557E-02
6.4652E+00,-9.990557E-02
6.4652E+00,-9.990557E-02
6.4652E+00,-9.990557E-02
6.4652E+00,-9.990557E-02
6.4652E+00,-9.990557E-02
6.4652E+00,-9.990557E-02
6.4652E+00,-9.990557E-02
6.4652E+00,-9.990557E-02
6.4652E+00,-9.990557E-02
6.4652E+00,-9.990557E-02
6.4652E+00,-9.990557E-02
6.4652E+00,-9.990557E-02
6.4652E+00,-9.990557E-02
6.4652E+00,-9.990557E-02
6.4652E+00,-9.990557E-02
6.4652E+00,-9.990557E-02
6.4652E+00,-9.990557E-02
6.4652E+00,-9.990557E-02
6.4653E+00,-9.990557E-02
6.4653E+00,-9.990557E-02
6.4653E+00,-9.990557E-02
6.4653E+00,-9.990557E-02
6.4653E+00,-9.990557E-02
6.4653E+00,-9.990557E-02
6.4653E+00,-9.990557E-02
6.4653E+00,-9.990557E-02
6.4653E+00,-9.990557E-02
